id,estado,estado-slug,municipio,municipio-slug,poblacion,latitud,longitud,fecha,c-negativos,c-sospechosos,c-confirmados,c-defunciones,c-recuperados,d-negativos,d-sospechosos,d-confirmados,d-defunciones,d-recuperados,sospechosos-tasa-100k,confirmados-tasa-100k,activos,tasa-mortalidad
363,"Baja California",BC,Rosarito,ROS,96734,32.36,-117.06,2020-05-31,42,4,61,8,10,0,1,0,0,0,4.14,63.06,43,13.11%
364,"Baja California",BC,Ensenada,ENS,486639,31.84,-116.61,2020-05-31,531,21,276,45,31,0,-22,27,0,0,4.32,56.72,200,16.30%
365,"Baja California",BC,Tecate,TEC,102406,32.56,-116.62,2020-05-31,108,11,168,24,42,0,3,0,0,0,10.74,164.05,102,14.29%
366,"Baja California",BC,"San Quintin",SQ,4777,30.57,-115.94,2020-05-31,50,3,26,3,0,0,-9,3,0,0,62.80,544.27,23,11.54%
367,"Baja California",BC,Mexicali,MXL,988417,32.61,-115.45,2020-06-01,1361,493,2476,246,503,32,8,40,0,4,49.88,250.50,1727,9.94%
368,"Baja California",BC,Tijuana,TJ,1641570,32.50,-116.95,2020-06-01,1065,218,2105,553,454,2,7,9,11,3,13.28,128.23,1098,26.27%
369,"Baja California",BC,Rosarito,ROS,96734,32.36,-117.06,2020-06-01,42,5,61,9,10,0,1,0,1,0,5.17,63.06,42,14.75%
370,"Baja California",BC,Ensenada,ENS,486639,31.84,-116.61,2020-06-01,544,39,276,46,31,0,18,0,1,0,8.01,56.72,199,16.67%
371,"Baja California",BC,Tecate,TEC,102406,32.56,-116.62,2020-06-01,108,14,168,39,42,0,3,0,15,0,13.67,164.05,87,23.21%
372,"Baja California",BC,"San Quintin",SQ,4777,30.57,-115.94,2020-06-01,58,4,26,3,0,0,1,0,0,0,83.73,544.27,23,11.54%
373,"Baja California",BC,Mexicali,MXL,988417,32.61,-115.45,2020-06-02,1403,433,2563,249,517,42,-60,87,3,14,43.81,259.30,1797,9.72%
374,"Baja California",BC,Tijuana,TJ,1641570,32.50,-116.95,2020-06-02,1078,206,2124,572,461,13,-12,19,19,7,12.55,129.39,1091,26.93%
375,"Baja California",BC,Rosarito,ROS,96734,32.36,-117.06,2020-06-02,42,6,62,9,11,0,1,1,0,1,6.20,64.09,42,14.52%
376,"Baja California",BC,Ensenada,ENS,486639,31.84,-116.61,2020-06-02,544,55,276,46,33,0,16,0,0,2,11.30,56.72,197,16.67%
377,"Baja California",BC,Tecate,TEC,102406,32.56,-116.62,2020-06-02,109,13,170,46,42,1,-1,2,7,0,12.69,166.01,82,27.06%
378,"Baja California",BC,"San Quintin",SQ,4777,30.57,-115.94,2020-06-02,58,5,26,3,0,0,1,0,0,0,104.67,544.27,23,11.54%
379,"Baja California",BC,Mexicali,MXL,988417,32.61,-115.45,2020-06-03,1403,475,2646,258,534,0,42,83,9,17,48.06,267.70,1854,9.75%
380,"Baja California",BC,Tijuana,TJ,1641570,32.50,-116.95,2020-06-03,1078,207,2191,574,479,0,1,67,2,18,12.61,133.47,1138,26.20%
381,"Baja California",BC,Rosarito,ROS,96734,32.36,-117.06,2020-06-03,42,4,63,9,12,0,-2,1,0,1,4.14,65.13,42,14.29%
382,"Baja California",BC,Ensenada,ENS,486639,31.84,-116.61,2020-06-03,544,48,284,47,34,0,-7,8,1,1,9.86,58.36,203,16.55%
383,"Baja California",BC,Tecate,TEC,102406,32.56,-116.62,2020-06-03,109,11,172,46,42,0,-2,2,0,0,10.74,167.96,84,26.74%
384,"Baja California",BC,"San Quintin",SQ,4777,30.57,-115.94,2020-06-03,58,7,26,3,0,0,2,0,0,0,146.54,544.27,23,11.54%
385,"Baja California",BC,Mexicali,MXL,988417,32.61,-115.45,2020-06-04,1503,430,2755,321,556,58,-45,109,63,22,43.50,278.73,1878,11.65%
386,"Baja California",BC,Tijuana,TJ,1641570,32.50,-116.95,2020-06-04,1097,203,2226,588,489,16,-4,35,14,10,12.37,135.60,1149,26.42%
387,"Baja California",BC,Rosarito,ROS,96734,32.36,-117.06,2020-06-04,43,1,65,9,12,0,-3,2,0,0,1.03,67.19,44,13.85%
388,"Baja California",BC,Ensenada,ENS,486639,31.84,-116.61,2020-06-04,560,61,298,47,34,4,13,14,0,0,12.53,61.24,217,15.77%
389,"Baja California",BC,Tecate,TEC,102406,32.56,-116.62,2020-06-04,109,10,174,47,42,-2,-1,2,1,0,9.77,169.91,85,27.01%
390,"Baja California",BC,"San Quintin",SQ,4777,30.57,-115.94,2020-06-04,58,7,28,3,0,0,0,2,0,0,146.54,586.14,25,10.71%
391,"Baja California",BC,Mexicali,MXL,988417,32.61,-115.45,2020-06-05,1568,366,2897,414,582,65,-64,142,93,26,37.03,293.09,1901,14.29%
392,"Baja California",BC,Tijuana,TJ,1641570,32.50,-116.95,2020-06-05,1122,218,2259,615,509,25,15,33,27,20,13.28,137.61,1135,27.22%
393,"Baja California",BC,Rosarito,ROS,96734,32.36,-117.06,2020-06-05,43,1,65,9,14,0,0,0,0,2,1.03,67.19,42,13.85%
394,"Baja California",BC,Ensenada,ENS,486639,31.84,-116.61,2020-06-05,565,87,305,50,39,5,26,7,3,5,17.88,62.67,216,16.39%
395,"Baja California",BC,Tecate,TEC,102406,32.56,-116.62,2020-06-05,111,8,178,48,43,2,-2,4,1,1,7.81,173.82,87,26.97%
396,"Baja California",BC,"San Quintin",SQ,4777,30.57,-115.94,2020-06-05,58,10,28,3,0,0,3,0,0,0,209.34,586.14,25,10.71%
397,"Baja California",BC,Mexicali,MXL,988417,32.61,-115.45,2020-06-06,1568,343,3094,496,608,0,-23,197,82,26,34.70,313.03,1990,16.03%
398,"Baja California",BC,Tijuana,TJ,1641570,32.50,-116.95,2020-06-06,1122,227,2276,643,518,0,9,17,28,9,13.83,138.65,1115,28.25%
399,"Baja California",BC,Rosarito,ROS,96734,32.36,-117.06,2020-06-06,43,2,64,9,14,0,1,-1,0,0,2.07,66.16,41,14.06%
400,"Baja California",BC,Ensenada,ENS,486639,31.84,-116.61,2020-06-06,565,77,312,51,44,0,-10,7,1,5,15.82,64.11,217,16.35%
401,"Baja California",BC,Tecate,TEC,102406,32.56,-116.62,2020-06-06,111,9,180,50,43,0,1,2,2,0,8.79,175.77,87,27.78%
402,"Baja California",BC,"San Quintin",SQ,4777,30.57,-115.94,2020-06-06,58,8,31,3,0,0,-2,3,0,0,167.47,648.94,28,9.68%
403,"Baja California",BC,Mexicali,MXL,988417,32.61,-115.45,2020-06-07,1693,413,3155,498,643,125,70,61,2,35,41.78,319.20,2014,15.78%
404,"Baja California",BC,Tijuana,TJ,1641570,32.50,-116.95,2020-06-07,1191,156,2335,643,523,69,-71,59,0,5,9.50,142.24,1169,27.54%
405,"Baja California",BC,Rosarito,ROS,96734,32.36,-117.06,2020-06-07,44,0,66,9,14,1,-2,2,0,0,0.00,68.23,43,13.64%
406,"Baja California",BC,Ensenada,ENS,486639,31.84,-116.61,2020-06-07,621,54,337,53,46,56,-23,25,2,2,11.10,69.25,238,15.73%
407,"Baja California",BC,Tecate,TEC,102406,32.56,-116.62,2020-06-07,115,4,183,50,43,4,-5,3,0,0,3.91,178.70,90,27.32%
408,"Baja California",BC,"San Quintin",SQ,4777,30.57,-115.94,2020-06-07,58,13,33,4,0,0,5,2,1,0,272.14,690.81,29,12.12%
409,"Baja California",BC,Mexicali,MXL,988417,32.61,-115.45,2020-06-08,1693,435,3199,500,645,0,22,44,2,2,44.01,323.65,2054,15.63%
410,"Baja California",BC,Tijuana,TJ,1641570,32.50,-116.95,2020-06-08,1191,152,2360,654,526,0,-4,25,11,3,9.26,143.76,1180,27.71%
411,"Baja California",BC,Rosarito,ROS,96734,32.36,-117.06,2020-06-08,44,0,66,9,14,0,0,0,0,0,0.00,68.23,43,13.64%
412,"Baja California",BC,Ensenada,ENS,486639,31.84,-116.61,2020-06-08,621,51,347,54,47,0,-3,10,1,1,10.48,71.31,246,15.56%
413,"Baja California",BC,Tecate,TEC,102406,32.56,-116.62,2020-06-08,115,5,184,50,43,0,1,1,0,0,4.88,179.68,91,27.17%
414,"Baja California",BC,"San Quintin",SQ,4777,30.57,-115.94,2020-06-08,58,5,38,4,0,0,-8,5,0,0,104.67,795.48,34,10.53%
415,"Baja California",BC,Mexicali,MXL,988417,32.61,-115.45,2020-06-09,1737,421,3258,516,668,0,-14,59,16,23,42.59,329.62,2074,15.84%
416,"Baja California",BC,Tijuana,TJ,1641570,32.50,-116.95,2020-06-09,1182,140,2375,668,529,0,-12,15,14,3,8.53,144.68,1178,28.13%
417,"Baja California",BC,Rosarito,ROS,96734,32.36,-117.06,2020-06-09,44,0,66,9,15,0,0,0,0,1,0.00,68.23,42,13.64%
418,"Baja California",BC,Ensenada,ENS,486639,31.84,-116.61,2020-06-09,632,64,337,54,52,0,13,-10,0,5,13.15,69.25,231,16.02%
419,"Baja California",BC,Tecate,TEC,102406,32.56,-116.62,2020-06-09,114,6,183,52,43,0,1,-1,2,0,5.86,178.70,88,28.42%
420,"Baja California",BC,"San Quintin",SQ,4777,30.57,-115.94,2020-06-09,61,7,55,4,0,0,2,17,0,0,146.54,"1,151.35",51,7.27%
421,"Baja California",BC,Mexicali,MXL,988417,32.61,-115.45,2020-06-10,1737,360,3374,540,698,0,-61,116,24,30,36.42,341.35,2136,16.00%
422,"Baja California",BC,Tijuana,TJ,1641570,32.50,-116.95,2020-06-10,1182,181,2375,677,536,0,41,0,9,7,11.03,144.68,1162,28.51%
423,"Baja California",BC,Rosarito,ROS,96734,32.36,-117.06,2020-06-10,44,1,66,9,15,0,1,0,0,0,1.03,68.23,42,13.64%
424,"Baja California",BC,Ensenada,ENS,486639,31.84,-116.61,2020-06-10,632,77,344,55,56,0,13,7,1,4,15.82,70.69,233,15.99%
425,"Baja California",BC,Tecate,TEC,102406,32.56,-116.62,2020-06-10,114,12,184,52,43,0,6,1,0,0,11.72,179.68,89,28.26%
426,"Baja California",BC,"San Quintin",SQ,4777,30.57,-115.94,2020-06-10,61,10,58,4,0,0,3,3,0,0,209.34,"1,214.15",54,6.90%
427,"Baja California",BC,Mexicali,MXL,988417,32.61,-115.45,2020-06-11,1737,390,3478,568,711,0,30,104,28,13,39.46,351.88,2199,16.33%
428,"Baja California",BC,Tijuana,TJ,1641570,32.50,-116.95,2020-06-11,1182,210,2392,682,546,0,29,17,5,10,12.79,145.71,1164,28.51%
429,"Baja California",BC,Rosarito,ROS,96734,32.36,-117.06,2020-06-11,44,3,66,9,17,0,2,0,0,2,3.10,68.23,40,13.64%
430,"Baja California",BC,Ensenada,ENS,486639,31.84,-116.61,2020-06-11,632,73,359,56,63,0,-4,15,1,7,15.00,73.77,240,15.60%
431,"Baja California",BC,Tecate,TEC,102406,32.56,-116.62,2020-06-11,114,16,188,52,43,0,4,4,0,0,15.62,183.58,93,27.66%
432,"Baja California",BC,"San Quintin",SQ,4777,30.57,-115.94,2020-06-11,61,8,63,4,0,0,-2,5,0,0,167.47,"1,318.82",59,6.35%
433,"Baja California",BC,Mexicali,MXL,988417,32.61,-115.45,2020-06-12,1737,362,3597,599,720,0,-28,119,31,9,36.62,363.92,2278,16.65%
434,"Baja California",BC,Tijuana,TJ,1641570,32.50,-116.95,2020-06-12,1182,199,2491,701,552,0,-11,99,19,6,12.12,151.74,1238,28.14%
435,"Baja California",BC,Rosarito,ROS,96734,32.36,-117.06,2020-06-12,44,3,66,9,17,0,0,0,0,0,3.10,68.23,40,13.64%
436,"Baja California",BC,Ensenada,ENS,486639,31.84,-116.61,2020-06-12,632,67,367,57,68,0,-6,8,1,5,13.77,75.42,242,15.53%
437,"Baja California",BC,Tecate,TEC,102406,32.56,-116.62,2020-06-12,114,16,190,55,43,0,0,2,3,0,15.62,185.54,92,28.95%
438,"Baja California",BC,"San Quintin",SQ,4777,30.57,-115.94,2020-06-12,61,12,63,4,0,0,4,0,0,0,251.20,"1,318.82",59,6.35%
439,"Baja California",BC,Mexicali,MXL,988417,32.61,-115.45,2020-06-13,1737,452,3673,624,776,0,90,76,25,56,45.73,371.60,2273,16.99%
440,"Baja California",BC,Tijuana,TJ,1641570,32.50,-116.95,2020-06-13,1182,173,2451,710,558,0,-26,-40,9,6,10.54,149.31,1183,28.97%
441,"Baja California",BC,Rosarito,ROS,96734,32.36,-117.06,2020-06-13,44,2,67,10,17,0,-1,1,1,0,2.07,69.26,40,14.93%
442,"Baja California",BC,Ensenada,ENS,486639,31.84,-116.61,2020-06-13,632,61,381,58,68,0,-6,14,1,0,12.53,78.29,255,15.22%
443,"Baja California",BC,Tecate,TEC,102406,32.56,-116.62,2020-06-13,114,13,195,55,43,0,-3,5,0,0,12.69,190.42,97,28.21%
444,"Baja California",BC,"San Quintin",SQ,4777,30.57,-115.94,2020-06-13,61,29,68,4,0,0,17,5,0,0,607.08,"1,423.49",64,5.88%
445,"Baja California",BC,Mexicali,MXL,988417,32.61,-115.45,2020-06-14,2005,558,3700,639,783,26,106,27,15,7,56.45,374.34,2278,17.27%
446,"Baja California",BC,Tijuana,TJ,1641570,32.50,-116.95,2020-06-14,1260,201,2451,720,559,0,28,0,10,1,12.24,149.31,1172,29.38%
447,"Baja California",BC,Rosarito,ROS,96734,32.36,-117.06,2020-06-14,46,2,67,10,17,0,0,0,0,0,2.07,69.26,40,14.93%
448,"Baja California",BC,Ensenada,ENS,486639,31.84,-116.61,2020-06-14,653,71,389,58,71,2,10,8,0,3,14.59,79.94,260,14.91%
449,"Baja California",BC,Tecate,TEC,102406,32.56,-116.62,2020-06-14,121,16,195,55,43,0,3,0,0,0,15.62,190.42,97,28.21%
450,"Baja California",BC,"San Quintin",SQ,4777,30.57,-115.94,2020-06-14,90,19,81,4,0,14,-10,13,0,0,397.74,"1,695.62",77,4.94%
451,"Baja California",BC,Mexicali,MXL,988417,32.61,-115.45,2020-06-15,2043,568,3738,648,786,38,10,38,9,3,57.47,378.18,2304,17.34%
452,"Baja California",BC,Tijuana,TJ,1641570,32.50,-116.95,2020-06-15,1262,206,2456,726,562,2,5,5,6,3,12.55,149.61,1168,29.56%
453,"Baja California",BC,Rosarito,ROS,96734,32.36,-117.06,2020-06-15,46,3,67,10,17,0,1,0,0,0,3.10,69.26,40,14.93%
454,"Baja California",BC,Ensenada,ENS,486639,31.84,-116.61,2020-06-15,653,93,389,60,71,0,22,0,2,0,19.11,79.94,258,15.42%
455,"Baja California",BC,Tecate,TEC,102406,32.56,-116.62,2020-06-15,121,16,196,57,43,0,0,1,2,0,15.62,191.40,96,29.08%
456,"Baja California",BC,"San Quintin",SQ,4777,30.57,-115.94,2020-06-15,93,16,84,6,0,3,-3,3,2,0,334.94,"1,758.43",78,7.14%
